127.0.0.1 - - [09/May/2024:20:46:08 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [09/May/2024:20:58:21 +0700] "GET /demo/categories HTTP/1.1" 200 572
0:0:0:0:0:0:0:1 - - [09/May/2024:20:58:23 +0700] "GET /demo/products HTTP/1.1" 200 475
0:0:0:0:0:0:0:1 - - [09/May/2024:20:58:25 +0700] "GET /demo/products?action=createGet HTTP/1.1" 200 594
0:0:0:0:0:0:0:1 - - [09/May/2024:20:58:40 +0700] "POST /demo/products?action=createPost HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [09/May/2024:20:58:40 +0700] "GET /demo/products HTTP/1.1" 200 911
0:0:0:0:0:0:0:1 - - [09/May/2024:20:58:43 +0700] "GET /demo/products?action=createGet HTTP/1.1" 200 594
0:0:0:0:0:0:0:1 - - [09/May/2024:20:58:52 +0700] "POST /demo/products?action=createPost HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [09/May/2024:20:58:52 +0700] "GET /demo/products HTTP/1.1" 200 1365
0:0:0:0:0:0:0:1 - - [09/May/2024:20:58:54 +0700] "GET /demo/products?action=createGet HTTP/1.1" 200 594
0:0:0:0:0:0:0:1 - - [09/May/2024:20:59:05 +0700] "POST /demo/products?action=createPost HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [09/May/2024:20:59:05 +0700] "GET /demo/products HTTP/1.1" 200 1795
0:0:0:0:0:0:0:1 - - [09/May/2024:20:59:14 +0700] "GET /demo/products?action=findByCategory&cId=2 HTTP/1.1" 200 1341
0:0:0:0:0:0:0:1 - - [09/May/2024:20:59:22 +0700] "GET /demo/products?action=updateGet&id=1 HTTP/1.1" 200 743
0:0:0:0:0:0:0:1 - - [09/May/2024:20:59:31 +0700] "GET /demo/products?action=updateGet&id=1 HTTP/1.1" 200 743
0:0:0:0:0:0:0:1 - - [09/May/2024:20:59:49 +0700] "GET /demo/products?action=updateGet&id=1 HTTP/1.1" 200 743
0:0:0:0:0:0:0:1 - - [09/May/2024:21:00:14 +0700] "GET /demo/products?action=deleteProduct&id=3 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [09/May/2024:21:00:14 +0700] "GET /demo/products HTTP/1.1" 200 1365
0:0:0:0:0:0:0:1 - - [09/May/2024:21:00:20 +0700] "GET /demo/products?action=updateGet&id=2 HTTP/1.1" 200 761
0:0:0:0:0:0:0:1 - - [09/May/2024:21:00:53 +0700] "GET /demo/categories HTTP/1.1" 200 576
0:0:0:0:0:0:0:1 - - [09/May/2024:21:00:55 +0700] "GET /demo/categories?action=updateGet&id=1 HTTP/1.1" 200 368
0:0:0:0:0:0:0:1 - - [09/May/2024:21:01:00 +0700] "POST /demo/categories?action=updatePost HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [09/May/2024:21:01:00 +0700] "GET /demo/categories HTTP/1.1" 200 580
0:0:0:0:0:0:0:1 - - [09/May/2024:21:01:05 +0700] "GET /demo/products HTTP/1.1" 200 1369
0:0:0:0:0:0:0:1 - - [09/May/2024:21:02:31 +0700] "GET /demo/products?action=createGet HTTP/1.1" 200 598
0:0:0:0:0:0:0:1 - - [09/May/2024:21:02:52 +0700] "GET /demo/products?action=createGet HTTP/1.1" 200 598
0:0:0:0:0:0:0:1 - - [09/May/2024:21:03:01 +0700] "GET /demo/products?action=updateGet&id=1 HTTP/1.1" 200 747
0:0:0:0:0:0:0:1 - - [09/May/2024:21:03:04 +0700] "GET /demo/products?action=deleteProduct&id=2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [09/May/2024:21:03:04 +0700] "GET /demo/products HTTP/1.1" 200 911
